name,address,lat,lng,rating,userRatingCount,priceLevel,website
Cambalache,"Avenida Miguel Ángel de Quevedo 227 Local R-03-04, Romero de Terreros, Coyoacán, 04310 Ciudad de México, CDMX, Mexico",19.3441798,-99.1792713,4.6,3358.0,PRICE_LEVEL_EXPENSIVE,http://www.cambalacherestaurantes.com/
Taquería El Califa (Palmas),"Av. Paseo de las Palmas 425, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.4300849,-99.2118562,4.3,3350.0,PRICE_LEVEL_MODERATE,http://www.elcalifa.com.mx/
El Naranjito Portales,"Calle Rumania 1002, Portales Sur, Benito Juárez, 03300 Ciudad de México, CDMX, Mexico",19.3605771,-99.1476692,3.9,3218.0,PRICE_LEVEL_INEXPENSIVE,http://elnaranjito.mx/
Taquería Los Güeros de Rodríguez Saro,"Rodríguez Saro 303-A, Acacias, Benito Juárez, 03240 Ciudad de México, CDMX, Mexico",19.3655542,-99.1756436,4.5,3208.0,PRICE_LEVEL_MODERATE,
La Casa Del Pastor Perisur,"Primer piso en el área de restaurantes, Plaza Perisur, Anillo Perif. 4690, Insurgentes Cuicuilco, Coyoacán, 04500 Ciudad de México, CDMX, Mexico",19.304941,-99.1911058,4.2,3189.0,PRICE_LEVEL_EXPENSIVE,
Tacos Xotepingo,"Eje 3 Nte. Camarones Nueces &, Nueva Santa María, Azcapotzalco, 02800 Ciudad de México, CDMX, Mexico",19.4616033,-99.1706925,4.3,3163.0,PRICE_LEVEL_MODERATE,
El Rey del Taco,"Av. División del Nte. 2693, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3516143,-99.1516097,4.2,3114.0,PRICE_LEVEL_MODERATE,
La Casa de Los Tacos Coyoacán,"Felipe Carrillo Puerto 16, Coyoacán TNT, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3483303,-99.1632851,4.4,3105.0,PRICE_LEVEL_MODERATE,
Yeshua Tacos CDMX,"C. del Carmen 43, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06020 Ciudad de México, CDMX, Mexico",19.4378109,-99.1291777,4.5,3095.0,PRICE_LEVEL_MODERATE,http://yeshuatacos.com/
Los Parados de Don Pepe,"Miguel Lerdo de Tejada 18, Centro de Azcapotzalco, Azcapotzalco, 02000 Ciudad de México, CDMX, Mexico",19.4795212,-99.1861197,4.4,3077.0,PRICE_LEVEL_MODERATE,
Los Chavos,"Av. Erasmo Castellanos Quinto 251, Educación, Coyoacán, 04400 Ciudad de México, CDMX, Mexico",19.3335094,-99.1325989,4.5,3041.0,PRICE_LEVEL_MODERATE,
Tacos al carbón. Los Picudos,"Moras 230, Tlacoquemecatl del Valle, Benito Juárez, 03200 Ciudad de México, CDMX, Mexico",19.3770753,-99.1728396,4.0,3032.0,PRICE_LEVEL_MODERATE,http://lospicudos.mx/
Taquería La Bajadita De Carlos Rosales,"Jacintos M11 L 7, 8 de Agosto, Álvaro Obregón, 01400 Ciudad de México, CDMX, Mexico",19.3764343,-99.201622,4.4,3025.0,PRICE_LEVEL_MODERATE,
TAQUERIA EL ARBOLITO,"Calz Legaria 334, Deportivo Pensil, Miguel Hidalgo, 11260 Ciudad de México, CDMX, Mexico",19.4516155,-99.2009632,4.3,2998.0,PRICE_LEVEL_INEXPENSIVE,
TACOS DE CARNITAS JUQUILITA,"Telecomunicaciones, Área Federal Complejo de Telefonía, Iztapalapa, 09208 Ciudad de México, CDMX, Mexico",19.3665107,-99.0672115,4.3,2982.0,PRICE_LEVEL_MODERATE,
Hayito Tacos Árabes,"Av. Universidad S/N, Benito Juarez, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, Mexico",19.3927121,-99.150957,4.5,2967.0,PRICE_LEVEL_MODERATE,
El Paisa de los Reyes,"Real de Los Reyes & Europa, Los Reyes, Coyoacán, 04330 Ciudad de México, CDMX, Mexico",19.3428628,-99.1571866,4.4,2957.0,PRICE_LEVEL_MODERATE,
Taquería Arandas,"Cda. Ote. 157 3910, Salvador Díaz Mirón, Gustavo A. Madero, 07400 Ciudad de México, CDMX, Mexico",19.4873136,-99.0948207,4.4,2916.0,PRICE_LEVEL_INEXPENSIVE,
El Bajio Oasis Coyoacán,"Av. Universidad 1778, Col, Romero de Terreros, Coyoacán, 04310 Ciudad de México, CDMX, Mexico",19.3444663,-99.1793317,4.3,2892.0,PRICE_LEVEL_MODERATE,https://www.restauranteelbajio.com.mx/
TAQUERIA ARANDAS,"07000 de, Av. Talismán 11, Aragón La Villa(Aragón), Gustavo A. Madero, 07810 Ciudad de México, CDMX, Mexico",19.4778434,-99.1190527,4.4,2859.0,PRICE_LEVEL_INEXPENSIVE,
Taquería El Jarocho,"Tapachula 94, Roma Nte., Cuauhtémoc, 06760 Ciudad de México, CDMX, Mexico",19.4112354,-99.1659883,4.4,2853.0,PRICE_LEVEL_MODERATE,http://www.taqueriaeljarocho.com.mx/
Tacos Charly,"Ote 108 2019, Bramadero Ramos Millán, Iztacalco, 08000 Ciudad de México, CDMX, Mexico",19.3917147,-99.0961901,4.3,2849.0,PRICE_LEVEL_MODERATE,https://www.facebook.com/Tacoscharlydesde1990?mibextid=ZbWKwL
Los Canarios,"Anillo Perif. Blvd. Adolfo López Mateos 4690, Insurgentes Cuicuilco, Coyoacán, 04530 Ciudad de México, CDMX, Mexico",19.3048423,-99.1907155,4.3,2836.0,PRICE_LEVEL_EXPENSIVE,http://www.loscanarios.com.mx/
Barracruda Coyoacán,"Av. Miguel Ángel de Quevedo 316, Santa Catarina, Coyoacán, 04010 Ciudad de México, CDMX, Mexico",19.3463502,-99.1760403,4.6,2829.0,,http://www.barracruda.com.mx/
Carmela y Sal,"Torre Virreyes, Pedregal 24, Lomas - Virreyes, Molino del Rey, Miguel Hidalgo, 11040 Ciudad de México, CDMX, Mexico",19.4251977,-99.2035171,4.5,2825.0,PRICE_LEVEL_EXPENSIVE,https://www.carmelaysal.mx/
Toks,"FS-2, Av. Río de los Remedios 5, Industrial la Presa, 54180 Tlalnepantla, Méx., Mexico",19.520648,-99.115607,4.3,2764.0,PRICE_LEVEL_MODERATE,http://www.toks.com.mx/
El Califa,"Av. Universidad 654, Letran Valle, Benito Juárez, 03650 Ciudad de México, CDMX, Mexico",19.3768724,-99.160598,4.2,2758.0,PRICE_LEVEL_MODERATE,http://www.elcalifa.com.mx/
Perros y Burros Cuicuilco,"Av. Insurgentes Sur 3500, Manantial Peña Pobre, Tlalpan, 14060 Ciudad de México, CDMX, Mexico",19.2978927,-99.1808028,4.8,2701.0,PRICE_LEVEL_MODERATE,https://www.perrosyburros.com/
Tacos Popelle,"Av Samuel Gompers 4, Constitución de 1917, Iztapalapa, 09260 Ciudad de México, CDMX, Mexico",19.3510601,-99.0529733,4.4,2694.0,PRICE_LEVEL_MODERATE,
Taqueria Reforma,"Anillo Perif., Leyes de Reforma 3ra Secc, Iztapalapa, 09310 Ciudad de México, CDMX, Mexico",19.3759656,-99.0599621,4.2,2684.0,PRICE_LEVEL_INEXPENSIVE,
El Rebaño Sagrado,"Real del Monte 255-261, Guadalupe Insurgentes, Industrial, Gustavo A. Madero, 07800 Ciudad de México, CDMX, Mexico",19.4778424,-99.1295857,4.5,2680.0,PRICE_LEVEL_INEXPENSIVE,
Insurgentes San Ángel,"Av. de los Insurgentes Sur 2355, San Ángel, Álvaro Obregón, 01000 Ciudad de México, CDMX, Mexico",19.3428849,-99.1895223,4.1,2670.0,PRICE_LEVEL_MODERATE,https://jaibol.com.mx/
Taqueria Pascual,"Calle Nte 84 4201, La Malinche, Gustavo A. Madero, 07899 Ciudad de México, CDMX, Mexico",19.452233,-99.1057324,4.5,2634.0,PRICE_LEVEL_INEXPENSIVE,
Tacos El Güero,"C. Gral. José Morán 22, San Miguel Chapultepec I Secc, Miguel Hidalgo, 11850 Ciudad de México, CDMX, Mexico",19.4095064,-99.184542,4.4,2624.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Xotepingo,"Calz. de Tlalpan 2820, Coapa, Prado Coyoacán, Coyoacán, 04870 Ciudad de México, CDMX, Mexico",19.3185842,-99.1380826,4.2,2605.0,PRICE_LEVEL_MODERATE,
El taquito Carrillo,"Felipe Carrillo Puerto, Legaria, Miguel Hidalgo, 11410 Ciudad de México, CDMX, Mexico",19.4545391,-99.1965648,3.7,2600.0,PRICE_LEVEL_INEXPENSIVE,
La Casa del Pastor Oasis Coyoacán,"Av. Miguel Ángel de Quevedo No.217, Oxtopulco, Coyoacán, 04310 Ciudad de México, CDMX, Mexico",19.3448985,-99.1798054,4.0,2596.0,PRICE_LEVEL_MODERATE,
Tacos Don Güero,"Río Nilo 66, Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.4277407,-99.1711932,4.2,2585.0,PRICE_LEVEL_INEXPENSIVE,
Las Costillas De La Condesa,"Eje 2 Sur, Calle Juan Escutia 104, Colonia Condesa, Cuauhtémoc, 06140 Ciudad de México, CDMX, Mexico",19.4158786,-99.1771734,4.3,2561.0,PRICE_LEVEL_MODERATE,http://fb.me/LasCostillasDeLaCondesa
Los Tacos,"República de Uruguay 117, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06060 Ciudad de México, CDMX, Mexico",19.4297547,-99.1318704,4.1,2561.0,PRICE_LEVEL_MODERATE,
Taquerías Copacabanito (Tenorios),"Calz. de los Tenorios 90, Coapa, Gabriel Ramos Millán, Tlalpan, 14326 Ciudad de México, CDMX, Mexico",19.2999153,-99.1204031,4.1,2555.0,PRICE_LEVEL_MODERATE,http://www.taqueriascopacabana.com/
Taquería Ramón,"Av Centenario 279, Merced Gómez, Álvaro Obregón, 01600 Ciudad de México, CDMX, Mexico",19.3665033,-99.2046445,4.5,2523.0,PRICE_LEVEL_MODERATE,
Taco Naco Narvarte,"C. Dr. José María Vértiz 797-local 2A, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, Mexico",19.392203,-99.1518737,4.0,2489.0,PRICE_LEVEL_MODERATE,http://www.taconaco.rest/
Amor y Tacos desde 1958 CdMx,"Corregidora 5 C, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06010 Ciudad de México, CDMX, Mexico",19.4313851,-99.130744,4.3,2478.0,PRICE_LEVEL_MODERATE,
Don Eraki,"Prol. División del Nte. 692, Coapa, Prado Coapa, Tlalpan, 14350 Ciudad de México, CDMX, Mexico",19.2940047,-99.131498,4.4,2465.0,PRICE_LEVEL_MODERATE,http://www.doneraki.mx/
Taquería La Estrella De Jalisco,"Jade 46, Col. Estrella, Gustavo A. Madero, 07810 Ciudad de México, CDMX, Mexico",19.4735449,-99.1173873,4.5,2464.0,PRICE_LEVEL_MODERATE,
El Payo,"Cam. a Sta. Fe 369, Zenón Delgado, Álvaro Obregón, 01220 Ciudad de México, CDMX, Mexico",19.3880278,-99.2148825,3.8,2397.0,PRICE_LEVEL_MODERATE,
EL BIGOTES,"Caracol esquina con, Cangrejo 26, Caracol, Venustiano Carranza, 15630 Ciudad de México, CDMX, Mexico",19.4257866,-99.0708244,4.4,2389.0,PRICE_LEVEL_INEXPENSIVE,
Tacos Juve,"Juventino Rosas 133A, Peralvillo, Cuauhtémoc, 06220 Ciudad de México, CDMX, Mexico",19.4601472,-99.1362953,4.5,2374.0,PRICE_LEVEL_INEXPENSIVE,
El Rey del Taco,"Ermita Iztapalapa 276, San Lucas, Iztapalapa, 09000 Ciudad de México, CDMX, Mexico",19.3560011,-99.094763,4.1,2364.0,PRICE_LEVEL_MODERATE,https://www.facebook.com/El-REY-DEL-TACO-104980812033034/?ref=page_internal
Tacos San Burgos Ángel,"Hamburgo 159, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4255963,-99.166438,4.7,2362.0,,http://www.facturastacossanburgos.com/
Tacos Charly,"Cardiologos 63, El Sifón, Iztapalapa, 09400 Ciudad de México, CDMX, Mexico",19.3737859,-99.1137863,4.4,2350.0,PRICE_LEVEL_MODERATE,
Birria Los Güeros De Juanacatlan,"Cto. Interior Mtro. José Vasconcelos 257a, San Miguel Chapultepec I Secc, Miguel Hidalgo, 11850 Ciudad de México, CDMX, Mexico",19.4126532,-99.181818,4.3,2343.0,PRICE_LEVEL_MODERATE,
El Tizoncito,"Calz. de las Águilas 184, Las Águilas, Álvaro Obregón, 01710 Ciudad de México, CDMX, Mexico",19.3597363,-99.1978121,4.0,2326.0,PRICE_LEVEL_MODERATE,http://www.eltizoncito.com.mx/
Tacos El Chaparrito,"Av Observatorio 300, América, Miguel Hidalgo, 11820 Ciudad de México, CDMX, Mexico",19.4017079,-99.2019893,4.1,2320.0,PRICE_LEVEL_INEXPENSIVE,
"Tacos Cumbres ""El Halcón""","C. Juan Escutia 196, Independencia, Benito Juárez, 03630 Ciudad de México, CDMX, Mexico",19.3795216,-99.1426345,4.3,2305.0,PRICE_LEVEL_INEXPENSIVE,
Taco Naco Mixcoac,"Av. Revolución 714, Nonoalco, Benito Juárez, 03700 Ciudad de México, CDMX, Mexico",19.3834704,-99.1865523,3.8,2305.0,PRICE_LEVEL_MODERATE,http://www.taconaco.rest/
TACOS & BURRITOS TEPEYAC,"frente al #19, Av. Henry Ford, Guadalupe Tepeyac, Gustavo A. Madero, 07840 Ciudad de México, CDMX, Mexico",19.4711837,-99.1214412,4.2,2301.0,PRICE_LEVEL_MODERATE,https://wa.me/message%20/XS5V2ZGQL142F1
Tacos San Cosme,"Joaquin Garcia Icazbalceta 24, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX, Mexico",19.4422035,-99.1624908,4.1,2276.0,PRICE_LEVEL_INEXPENSIVE,
Tacos La Chula,"Liverpool 102, Juárez, Cuauhtémoc, 06600 Ciudad de México, CDMX, Mexico",19.4252868,-99.1616373,4.3,2275.0,PRICE_LEVEL_MODERATE,https://tacoslachula.com/
Porfirio's Coyoacán | Restaurante de comida mexicana,"Centro Comercial Oasis Coyoacan, Av. Universidad 1770-local R-05, Romero de Terreros, Coyoacán, 04360 Ciudad de México, CDMX, Mexico",19.3448198,-99.1796136,4.7,2265.0,PRICE_LEVEL_EXPENSIVE,https://porfirios.com.mx/locaciones/oasis-coyoacan/
El Caminero,"Ignacio Ramírez 17, Tabacalera, Cuauhtémoc, 06030 Ciudad de México, CDMX, Mexico",19.4343584,-99.1547499,3.8,2254.0,PRICE_LEVEL_MODERATE,http://www.tacoselcaminero.com.mx/
Taquería El Chaparrito de Puebla,"Heroes del 47 89, San Diego Churubusco, Coyoacán, 04120 Ciudad de México, CDMX, Mexico",19.3512838,-99.1490963,4.3,2243.0,PRICE_LEVEL_INEXPENSIVE,
El Farolito Altata,"Altata 19, Colonia Condesa, Cuauhtémoc, 06100 Ciudad de México, CDMX, Mexico",19.4065363,-99.172857,4.2,2238.0,PRICE_LEVEL_MODERATE,https://elfarolito.com.mx/
Taquearte Polanco,"Av. Homero 507, Chapultepec Morales, Polanco V Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX, Mexico",19.4357092,-99.1892202,4.0,2217.0,PRICE_LEVEL_MODERATE,http://taquearte.com/
El Gabacho Taquería,"Lorenzo Boturini 659, Jardín Balbuena, Venustiano Carranza, 15900 Ciudad de México, CDMX, Mexico",19.4167204,-99.1158481,4.2,2198.0,PRICE_LEVEL_MODERATE,
Taquería El Picosito,"Calz. Vallejo 135, Peralvillo, Cuauhtémoc, 06220 Ciudad de México, CDMX, Mexico",19.4612057,-99.1405263,4.4,2195.0,PRICE_LEVEL_MODERATE,
Taquería Selene,"Leibnitz 51-C, Anzures, Miguel Hidalgo, 11590 Ciudad de México, CDMX, Mexico",19.427082,-99.177397,4.3,2190.0,PRICE_LEVEL_INEXPENSIVE,http://www.taqueria-selene.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1107612945009735960
Tacos El Teco,"Sur 8, Ote. 251 esquina, Agrícola Oriental, Iztacalco, 08500 Ciudad de México, CDMX, Mexico",19.398865,-99.0655826,4.5,2181.0,PRICE_LEVEL_INEXPENSIVE,
Tres Coyotes,"Ignacio Aldama 2, Del Carmen, Coyoacán, 04100 Ciudad de México, CDMX, Mexico",19.3529851,-99.1638459,4.3,2164.0,PRICE_LEVEL_MODERATE,
Chapulín,"Campos Elíseos 218, Polanco, Polanco IV Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX, Mexico",19.4272181,-99.1936102,4.5,2161.0,PRICE_LEVEL_EXPENSIVE,https://chapulinrestaurante.com.mx/
Taqueria Habanna's,"Av de las Torres 117, Coapa, Arboledas del Sur, Tlalpan, 14370 Ciudad de México, CDMX, Mexico",19.2946485,-99.1391592,4.4,2135.0,PRICE_LEVEL_INEXPENSIVE,
Taqueria El Pastor de Lindavista,"Av Instituto Politécnico Nacional 1678C, Lindavista Sur, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.488138,-99.1342257,4.1,2132.0,PRICE_LEVEL_MODERATE,
El Huequito Juan Escutia,"Transito, Bajo Puente S/N-Local 4, Colonia Condesa, Cuauhtémoc, 06140 Ciudad de México, CDMX, Mexico",19.4164507,-99.1792309,4.3,2100.0,PRICE_LEVEL_MODERATE,https://www.elhuequito.mx/
Tacos El Paisa,"Av. 508 105A, San Juan de Aragón II Secc, Gustavo A. Madero, 07969 Ciudad de México, CDMX, Mexico",19.4603243,-99.0870588,4.5,2084.0,PRICE_LEVEL_INEXPENSIVE,
Los Chavos,"Av. Sta. Ana 305, Coapa, Presidentes Ejidales 2da Secc, Coyoacán, 04470 Ciudad de México, CDMX, Mexico",19.3290277,-99.1240112,4.4,2080.0,PRICE_LEVEL_MODERATE,
La Chinampa Reforma,"C. Río Lerma 119, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico",19.4294702,-99.1671382,4.1,2076.0,PRICE_LEVEL_MODERATE,
Taquearte Parque Hundido,"Av Porfirio Díaz 534, Noche Buena, Benito Juárez, 03810 Ciudad de México, CDMX, Mexico",19.3799674,-99.1778157,4.1,2074.0,PRICE_LEVEL_MODERATE,http://www.taquearte.com/
Taquería El Paisa,"SA55t5rv, Av. José Martí 101, Escandón I Secc, Cuauhtémoc, 11800 Ciudad de México, CDMX, Mexico",19.4032742,-99.1817937,4.3,2057.0,PRICE_LEVEL_INEXPENSIVE,
Pa' Tacos El Papi II,"Calle Nte 9 4603, Defensores de la República, Gustavo A. Madero, 07780 Ciudad de México, CDMX, Mexico",19.474553,-99.1452515,4.5,2053.0,PRICE_LEVEL_MODERATE,
Taquearte Condesa,"Culiacan 51, Hipódromo, Cuauhtémoc, 06100 Ciudad de México, CDMX, Mexico",19.4063487,-99.1709988,4.1,2045.0,PRICE_LEVEL_MODERATE,http://taquearte.com/
Taquería El Amigo,"Fundidora de Monterrey 117, Industrial, Gustavo A. Madero, 07800 Ciudad de México, CDMX, Mexico",19.4736052,-99.1285986,4.3,2042.0,PRICE_LEVEL_MODERATE,
Casa Prime Artz Pedregal,"Periferico Sur # 3720, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, Mexico",19.3077677,-99.2138521,4.6,2029.0,PRICE_LEVEL_VERY_EXPENSIVE,http://casaprime.com.mx/
Taquería Los Becerros,"03540, Av. Pdte. Plutarco Elías Calles 1433, Carmen, Benito Juárez, 03540 Ciudad de México, CDMX, Mexico",19.3762764,-99.1359184,4.3,2007.0,PRICE_LEVEL_MODERATE,
"Taqueria ""Javy Tacos""","Viad. Río de la Piedad 1961, Col. Cuchilla Agrícola Oriental, Iztacalco, 08420 Ciudad de México, CDMX, Mexico",19.4066544,-99.0791369,4.2,2006.0,PRICE_LEVEL_MODERATE,
Taquearte Del Valle,"C. Gabriel Mancera 1164, Col del Valle Centro, Benito Juárez, 03100 Ciudad de México, CDMX, Mexico",19.378052,-99.1661117,4.0,1982.0,PRICE_LEVEL_MODERATE,
La Parrilla Suiza,"Av. Montevideo 121, Lindavista, Gustavo A. Madero, 07300 Ciudad de México, CDMX, Mexico",19.4878757,-99.1251595,4.2,1961.0,PRICE_LEVEL_MODERATE,
Taqueria Los Molcajetes,"Av. Valle de las Zapatas 113, Valle de Aragon 2da Secc, 57100 Cdad. Nezahualcóyotl, Méx., Mexico",19.4852861,-99.0450226,4.2,1951.0,PRICE_LEVEL_MODERATE,
Niza,"Cráter 709, Jardines del Pedregal, Álvaro Obregón, 01900 Ciudad de México, CDMX, Mexico",19.3173848,-99.2103148,4.5,1949.0,PRICE_LEVEL_MODERATE,http://www.niza.mx/
El Tizoncito,"Canal de Miramontes 2872, Coapa, Jardines de Coyoacán, Coyoacán, 14300 Ciudad de México, CDMX, Mexico",19.3163551,-99.1253857,3.9,1944.0,PRICE_LEVEL_MODERATE,http://www.eltizoncito.com.mx/
Taqueria La Plancha,"Ángel Albino Corzo 834, Mártires de Río Blanco, Gustavo A. Madero, 07880 Ciudad de México, CDMX, Mexico",19.4617333,-99.1057624,4.2,1935.0,PRICE_LEVEL_MODERATE,
La Sorpresa,"C. Alteña 9, San Juan Ixhuatepec, 54180 Tlalnepantla, Méx., Mexico",19.521309,-99.103671,4.1,1929.0,PRICE_LEVEL_INEXPENSIVE,https://www.facebook.com/pages/Taqueria-y-Parrilladas-La-Sorpresa/357052924335437?ref=hl
Cariñito Tacos,"Guanajuato 53, Roma Nte., Cuauhtémoc, 06700 Ciudad de México, CDMX, Mexico",19.4174736,-99.1567447,4.7,1917.0,,https://www.instagram.com/CARInito.tacos/
TAQUERIA NELLY,"Calz. de los Misterios 416, Industrial, Gustavo A. Madero, 07800 Ciudad de México, CDMX, Mexico",19.4697222,-99.1247222,4.3,1917.0,PRICE_LEVEL_MODERATE,
Tacos El Papi,"San Jerónimo 75, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06090 Centro, CDMX, Mexico",19.4267053,-99.1349199,4.6,1898.0,PRICE_LEVEL_INEXPENSIVE,
Taquería La Costilla,"Cumbres de Maltrata 352, Narvarte Poniente, Benito Juárez, 03020 Ciudad de México, CDMX, Mexico",19.3915629,-99.1506741,4.3,1891.0,PRICE_LEVEL_MODERATE,
El Rey del Pastor,"Sur 97 553-|, Sector Popular, Popular, Iztapalapa, 09060 Ciudad de México, CDMX, Mexico",19.3658402,-99.1215352,3.9,1889.0,PRICE_LEVEL_MODERATE,
taco 'n llamas,"Av. Revolución 1133, Merced Gómez, Benito Juárez, 03930 Ciudad de México, CDMX, Mexico",19.3655716,-99.1891481,4.6,1888.0,PRICE_LEVEL_MODERATE,
Taquería EL NEGRO,"Félix Parra 10-B, San José Insurgentes, Benito Juárez, 03900 Ciudad de México, CDMX, Mexico",19.370802,-99.185888,4.5,1885.0,PRICE_LEVEL_MODERATE,
Taquería Revolución,"Av. Revolución 722, Nonoalco, Benito Juárez, 03700 Ciudad de México, CDMX, Mexico",19.383015,-99.186592,4.6,1882.0,PRICE_LEVEL_MODERATE,
Tacos Tomy,"Av Emilio Carranza 192, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, Mexico",19.4306798,-99.0994114,4.4,1879.0,PRICE_LEVEL_MODERATE,
"""El Arroyito II"" Restaurante, Bar, Parrilla, Cortes, Carnitas y Barbacoa.","Av. San Jerónimo 719, Puente Sierra, San Jerónimo Lídice, La Magdalena Contreras, 10200 Ciudad de México, CDMX, Mexico",19.3310106,-99.2124182,4.1,1873.0,PRICE_LEVEL_MODERATE,http://www.arroyito2.com.mx/
Taquería Los Parados Coyoacán,"Av Miguel Hidalgo, C. Caballocalco 306 A, Carmen, Coyoacán, 04000 Ciudad de México, CDMX, Mexico",19.3494383,-99.1615119,3.8,1871.0,PRICE_LEVEL_MODERATE,https://www.los-parados.com/
La Tapatia Taqueria,"Aldama 76, San Pablo, Iztapalapa, 09000 Ciudad de México, CDMX, Mexico",19.3590166,-99.0911815,4.1,1860.0,PRICE_LEVEL_MODERATE,
La Mansion,"Montañas Calizas 210, Lomas de Chapultepec, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.427162,-99.2190891,4.5,1857.0,PRICE_LEVEL_EXPENSIVE,http://www.lamansion.com.mx/
Tacos Fonda Argentina,"Parroquia 431, Colonia del Valle, Benito Juárez, 03100 Ciudad de México, CDMX, Mexico",19.3699328,-99.1733812,4.2,1844.0,PRICE_LEVEL_EXPENSIVE,http://www.fondaargentina.com/
Carniceria La Gardenia Super Tacos,"Dr. Barragán 274BIS, Doctores, Cuauhtémoc, 06720 Ciudad de México, CDMX, Mexico",19.4097399,-99.1458771,4.4,1840.0,,
Tacos del Sur,"Cda. Tepetlapa 2002, Coapa, Popular Emiliano Zapata, Coyoacán, 04800 Ciudad de México, CDMX, Mexico",19.315737,-99.1106017,4.2,1817.0,PRICE_LEVEL_MODERATE,
TAQUERIA EL NARANJITO,"Av Plan de San Luis 625, Victoria de las Democracias, Azcapotzalco, 02810 Ciudad de México, CDMX, Mexico",19.4707834,-99.1660041,4.2,1814.0,PRICE_LEVEL_INEXPENSIVE,
Taco & Etiqueta,"Ricardo Castro 77, Guadalupe Inn, Álvaro Obregón, 01020 Ciudad de México, CDMX, Mexico",19.3549053,-99.1867997,4.4,1814.0,PRICE_LEVEL_INEXPENSIVE,
La Cervecería de Barrio,"Primer piso en el área de restaurantes, Plaza Perisur, Anillo Perif. 4690, Jardines del Pedregal de San Ángel, Coyoacán, 04500 Ciudad de México, CDMX, Mexico",19.3046493,-99.191228,4.3,1788.0,PRICE_LEVEL_MODERATE,http://www.lacerveceriadebarrio.mx/
Señor Taco Condesa,"Fernando Montes de Oca 22, Colonia Condesa, Cuauhtémoc, 06140 Ciudad de México, CDMX, Mexico",19.4122778,-99.1736189,4.3,1781.0,PRICE_LEVEL_MODERATE,https://srtaco.com.mx/
Clandestino Taxqueña,"Av. H. Escuela Naval Militar 13, San Francisco Culhuacan de la Magdalena, Coyoacán, 04260 Ciudad de México, CDMX, Mexico",19.3485678,-99.1195942,4.8,1777.0,,https://www.facebook.com/clandestinosnackbar/
Cocina Abierta Torre Virreyes,"Pedregal 24, Lomas - Virreyes, Molino del Rey, Miguel Hidalgo, 11000 Ciudad de México, CDMX, Mexico",19.4247882,-99.203321,4.5,1772.0,PRICE_LEVEL_MODERATE,http://cocinaabierta.mx/
Studio Taco,"Taxqueña, Cerro Tres Marías 1526 esquina, Campestre Churubusco, Coyoacán, 04200 Ciudad de México, CDMX, Mexico",19.3405535,-99.1328689,4.3,1760.0,PRICE_LEVEL_MODERATE,https://facebook.com/studiotaco
